id,sumber,kelompok,nama_kelompok,kategori,sepakat_3_algoritma,jarak_ke_pusat
3206,latih,4,Baterai ponsel/kamera,baterai,0,0.702
3207,latih,1,Baterai pack laptop,baterai,0,0.2245
3208,latih,4,Baterai ponsel/kamera,baterai,1,0.443
3209,latih,4,Baterai ponsel/kamera,baterai,1,0.522
3210,latih,1,Baterai pack laptop,baterai,0,0.1512
3211,latih,4,Baterai ponsel/kamera,baterai,0,0.6291
3212,latih,4,Baterai ponsel/kamera,baterai,0,0.8208
3213,latih,1,Baterai pack laptop,baterai,0,0.2273
3214,latih,0,Aki (baterai timbal-asam),baterai,1,0.6539
3215,latih,4,Baterai ponsel/kamera,baterai,0,0.6698
3216,latih,4,Baterai ponsel/kamera,baterai,0,0.5928
3217,latih,1,Baterai pack laptop,baterai,0,0.2224
3218,latih,1,Baterai pack laptop,baterai,0,0.4685
3219,latih,4,Baterai ponsel/kamera,baterai,1,0.5075
3220,latih,4,Baterai ponsel/kamera,baterai,1,0.4856
3221,latih,0,Aki (baterai timbal-asam),baterai,1,0.6368
3222,latih,0,Aki (baterai timbal-asam),baterai,1,0.7039
3223,latih,4,Baterai ponsel/kamera,baterai,0,0.8363
3224,latih,4,Baterai ponsel/kamera,baterai,1,0.2484
3225,latih,0,Aki (baterai timbal-asam),baterai,1,0.664
3226,latih,0,Aki (baterai timbal-asam),baterai,1,0.6323
3227,latih,4,Baterai ponsel/kamera,baterai,0,0.6164
3228,latih,4,Baterai ponsel/kamera,baterai,1,0.5007
3229,latih,4,Baterai ponsel/kamera,baterai,1,0.3608
3230,latih,1,Baterai pack laptop,baterai,0,0.2296
3231,latih,4,Baterai ponsel/kamera,baterai,0,0.6887
3232,latih,1,Baterai pack laptop,baterai,0,0.1931
3233,latih,0,Aki (baterai timbal-asam),baterai,1,0.6019
3234,latih,0,Aki (baterai timbal-asam),baterai,1,0.661
3235,latih,0,Aki (baterai timbal-asam),baterai,1,0.613
3236,latih,1,Baterai pack laptop,baterai,0,0.1261
3237,latih,4,Baterai ponsel/kamera,baterai,1,0.4092
3238,latih,4,Baterai ponsel/kamera,baterai,1,0.4467
3239,latih,0,Aki (baterai timbal-asam),baterai,1,0.6254
3240,latih,4,Baterai ponsel/kamera,baterai,0,0.6676
3241,latih,0,Aki (baterai timbal-asam),baterai,1,0.6355
3242,latih,4,Baterai ponsel/kamera,baterai,1,0.4683
3243,latih,1,Baterai pack laptop,baterai,0,0.1317
3244,latih,4,Baterai ponsel/kamera,baterai,0,0.6675
3245,latih,1,Baterai pack laptop,baterai,0,0.2158
3246,latih,4,Baterai ponsel/kamera,baterai,1,0.4739
3247,latih,0,Aki (baterai timbal-asam),baterai,1,0.649
3248,latih,4,Baterai ponsel/kamera,baterai,1,0.3899
3249,latih,1,Baterai pack laptop,baterai,0,0.2
3250,latih,1,Baterai pack laptop,baterai,0,0.1706
3251,latih,1,Baterai pack laptop,baterai,0,0.1453
3252,latih,4,Baterai ponsel/kamera,baterai,1,0.5273
3253,latih,1,Baterai pack laptop,baterai,0,0.1789
3254,latih,4,Baterai ponsel/kamera,baterai,1,0.4167
3255,latih,4,Baterai ponsel/kamera,baterai,1,0.4405
3256,latih,4,Baterai ponsel/kamera,baterai,0,0.7055
3257,latih,1,Baterai pack laptop,baterai,0,0.1715
3258,latih,4,Baterai ponsel/kamera,baterai,0,0.6191
3259,latih,4,Baterai ponsel/kamera,baterai,1,0.4374
3260,latih,4,Baterai ponsel/kamera,baterai,1,0.5039
3261,latih,1,Baterai pack laptop,baterai,0,0.1267
3262,latih,4,Baterai ponsel/kamera,baterai,0,0.605
3263,latih,0,Aki (baterai timbal-asam),baterai,1,0.6817
3264,latih,4,Baterai ponsel/kamera,baterai,1,0.5075
3265,latih,4,Baterai ponsel/kamera,baterai,0,0.6738
3266,latih,4,Baterai ponsel/kamera,baterai,0,0.6177
3267,latih,4,Baterai ponsel/kamera,baterai,1,0.3458
3268,latih,0,Aki (baterai timbal-asam),baterai,1,0.6687
3269,latih,1,Baterai pack laptop,baterai,0,0.2323
3270,latih,0,Aki (baterai timbal-asam),baterai,1,0.6375
3271,latih,4,Baterai ponsel/kamera,baterai,1,0.5198
3272,latih,1,Baterai pack laptop,baterai,0,0.2172
3273,latih,4,Baterai ponsel/kamera,baterai,1,0.5564
3274,latih,4,Baterai ponsel/kamera,baterai,0,0.6003
3275,latih,4,Baterai ponsel/kamera,baterai,1,0.4567
3276,latih,0,Aki (baterai timbal-asam),baterai,1,0.6504
3277,latih,4,Baterai ponsel/kamera,baterai,1,0.519
3278,latih,1,Baterai pack laptop,baterai,0,0.1631
3279,latih,1,Baterai pack laptop,baterai,0,0.2165
3280,latih,4,Baterai ponsel/kamera,baterai,0,0.6802
3281,latih,4,Baterai ponsel/kamera,baterai,0,0.6456
3282,latih,4,Baterai ponsel/kamera,baterai,1,0.5748
3283,latih,4,Baterai ponsel/kamera,baterai,1,0.3717
3284,latih,4,Baterai ponsel/kamera,baterai,1,0.4158
3285,latih,1,Baterai pack laptop,baterai,0,0.2052
3286,latih,4,Baterai ponsel/kamera,baterai,0,0.825
3287,latih,0,Aki (baterai timbal-asam),baterai,1,0.6157
3288,latih,4,Baterai ponsel/kamera,baterai,1,0.5936
3289,latih,1,Baterai pack laptop,baterai,0,0.1306
3290,latih,1,Baterai pack laptop,baterai,0,0.1902
3291,latih,0,Aki (baterai timbal-asam),baterai,1,0.7923
3292,latih,4,Baterai ponsel/kamera,baterai,0,0.83
3293,latih,4,Baterai ponsel/kamera,baterai,0,0.6681
3294,latih,4,Baterai ponsel/kamera,baterai,1,0.5849
3295,latih,1,Baterai pack laptop,baterai,0,0.3756
3296,latih,4,Baterai ponsel/kamera,baterai,1,0.5656
3297,latih,4,Baterai ponsel/kamera,baterai,1,0.4749
3298,latih,0,Aki (baterai timbal-asam),baterai,1,0.6443
3299,latih,1,Baterai pack laptop,baterai,0,0.3114
3300,latih,0,Aki (baterai timbal-asam),baterai,1,0.6376
3301,latih,1,Baterai pack laptop,baterai,0,0.4153
3302,latih,4,Baterai ponsel/kamera,baterai,1,0.5661
3303,latih,1,Baterai pack laptop,baterai,0,0.1403
3304,latih,4,Baterai ponsel/kamera,baterai,0,0.6731
3305,latih,1,Baterai pack laptop,baterai,0,0.1215
3306,latih,4,Baterai ponsel/kamera,baterai,1,0.4782
3307,latih,4,Baterai ponsel/kamera,baterai,0,0.6462
3308,latih,0,Aki (baterai timbal-asam),baterai,1,0.646
3309,latih,1,Baterai pack laptop,baterai,0,0.2854
3310,latih,1,Baterai pack laptop,baterai,0,0.2901
3311,latih,1,Baterai pack laptop,baterai,0,0.4232
3312,latih,4,Baterai ponsel/kamera,baterai,1,0.5418
3313,latih,1,Baterai pack laptop,baterai,0,0.1918
3314,latih,1,Baterai pack laptop,baterai,0,0.1758
3315,latih,4,Baterai ponsel/kamera,baterai,1,0.4609
3316,latih,4,Baterai ponsel/kamera,baterai,0,0.7572
3317,latih,4,Baterai ponsel/kamera,baterai,1,0.5444
3318,latih,4,Baterai ponsel/kamera,baterai,0,0.9559
3319,latih,4,Baterai ponsel/kamera,baterai,1,0.3897
3320,latih,4,Baterai ponsel/kamera,baterai,1,0.3884
3321,latih,1,Baterai pack laptop,baterai,0,0.3001
3322,latih,4,Baterai ponsel/kamera,baterai,0,0.7591
3323,latih,4,Baterai ponsel/kamera,baterai,1,0.5096
3324,latih,1,Baterai pack laptop,baterai,0,0.5437
3325,latih,1,Baterai pack laptop,baterai,0,0.1812
3326,latih,4,Baterai ponsel/kamera,baterai,1,0.4571
3327,latih,0,Aki (baterai timbal-asam),baterai,0,0.7225
3328,latih,14,Ponsel,ti,1,0.7627
3329,latih,9,Laptop,layar,1,0.583
3330,latih,9,Laptop,layar,1,0.8534
3331,latih,9,Laptop,layar,1,0.7295
3332,latih,0,Aki (baterai timbal-asam),baterai,1,0.863
3333,latih,7,TV/monitor layar datar,layar,0,0.7164
3334,latih,12,Printer,ti,1,0.6496
3335,latih,3,TV/monitor CRT,layar,1,0.5601
3336,latih,14,Ponsel,ti,1,0.7038
3337,latih,8,Mesin cuci front-load,besar,0,0.7227
3338,latih,9,Laptop,layar,1,0.6164
3339,latih,15,PCB dan tumpukan campuran,komponen,0,0.8881
3340,latih,15,PCB dan tumpukan campuran,komponen,0,0.5666
3341,latih,15,PCB dan tumpukan campuran,komponen,0,0.8954
3342,latih,15,PCB dan tumpukan campuran,komponen,0,0.7562
3343,latih,15,PCB dan tumpukan campuran,komponen,1,0.6774
3344,latih,15,PCB dan tumpukan campuran,komponen,1,0.7922
3345,latih,15,PCB dan tumpukan campuran,komponen,0,0.9104
3346,latih,15,PCB dan tumpukan campuran,komponen,0,0.8986
3347,latih,15,PCB dan tumpukan campuran,komponen,0,0.81
3348,latih,9,Laptop,layar,1,0.6999
3349,latih,15,PCB dan tumpukan campuran,komponen,0,0.9134
3350,latih,15,PCB dan tumpukan campuran,komponen,0,0.8925
3351,latih,0,Aki (baterai timbal-asam),baterai,1,0.9835
3352,latih,0,Aki (baterai timbal-asam),baterai,1,0.9534
3353,latih,14,Ponsel,ti,1,0.7416
3354,latih,15,PCB dan tumpukan campuran,komponen,0,1.1087
3355,latih,15,PCB dan tumpukan campuran,komponen,0,0.7804
3356,latih,15,PCB dan tumpukan campuran,komponen,0,0.8719
3357,latih,15,PCB dan tumpukan campuran,komponen,0,0.6523
3358,latih,15,PCB dan tumpukan campuran,komponen,0,1.0094
3359,latih,14,Ponsel,ti,1,0.5996
3360,latih,12,Printer,ti,1,0.5731
3361,latih,0,Aki (baterai timbal-asam),baterai,1,1.0482
3362,latih,15,PCB dan tumpukan campuran,komponen,0,0.8801
3363,latih,15,PCB dan tumpukan campuran,komponen,0,0.9496
3364,latih,9,Laptop,layar,1,0.6479
3365,latih,7,TV/monitor layar datar,layar,0,0.8523
3366,latih,15,PCB dan tumpukan campuran,komponen,1,0.5516
3367,latih,15,PCB dan tumpukan campuran,komponen,1,0.6845
3368,latih,15,PCB dan tumpukan campuran,komponen,1,0.7315
3369,latih,15,PCB dan tumpukan campuran,komponen,1,0.7589
3370,latih,15,PCB dan tumpukan campuran,komponen,1,0.6641
3371,latih,15,PCB dan tumpukan campuran,komponen,1,0.7502
3372,latih,15,PCB dan tumpukan campuran,komponen,1,0.6626
3373,latih,15,PCB dan tumpukan campuran,komponen,1,0.717
3374,latih,15,PCB dan tumpukan campuran,komponen,1,0.7487
3375,latih,15,PCB dan tumpukan campuran,komponen,0,0.4996
3376,latih,15,PCB dan tumpukan campuran,komponen,1,0.7775
3377,latih,15,PCB dan tumpukan campuran,komponen,1,0.7272
3378,latih,15,PCB dan tumpukan campuran,komponen,1,0.6622
3379,latih,15,PCB dan tumpukan campuran,komponen,1,0.7001
3380,latih,15,PCB dan tumpukan campuran,komponen,1,0.8282
3381,latih,15,PCB dan tumpukan campuran,komponen,1,0.7282
3382,latih,0,Aki (baterai timbal-asam),baterai,1,0.716
3383,latih,15,PCB dan tumpukan campuran,komponen,1,0.834
3384,latih,15,PCB dan tumpukan campuran,komponen,1,0.7358
3385,latih,15,PCB dan tumpukan campuran,komponen,1,0.7209
3386,latih,15,PCB dan tumpukan campuran,komponen,1,0.6605
3387,latih,15,PCB dan tumpukan campuran,komponen,1,0.7993
3388,latih,15,PCB dan tumpukan campuran,komponen,1,0.8126
3389,latih,15,PCB dan tumpukan campuran,komponen,1,0.7201
3390,latih,15,PCB dan tumpukan campuran,komponen,1,0.8004
3391,latih,15,PCB dan tumpukan campuran,komponen,1,0.6294
3392,latih,15,PCB dan tumpukan campuran,komponen,1,0.6865
3393,latih,15,PCB dan tumpukan campuran,komponen,1,0.6982
3394,latih,15,PCB dan tumpukan campuran,komponen,1,0.7614
3395,latih,15,PCB dan tumpukan campuran,komponen,1,0.693
3396,latih,15,PCB dan tumpukan campuran,komponen,1,0.6591
3397,latih,15,PCB dan tumpukan campuran,komponen,1,0.8263
3398,latih,15,PCB dan tumpukan campuran,komponen,1,0.72
3399,latih,15,PCB dan tumpukan campuran,komponen,1,0.7211
3400,latih,15,PCB dan tumpukan campuran,komponen,1,0.6755
3401,latih,15,PCB dan tumpukan campuran,komponen,1,0.8506
3402,latih,15,PCB dan tumpukan campuran,komponen,1,0.6452
3403,latih,15,PCB dan tumpukan campuran,komponen,1,0.7768
3404,latih,15,PCB dan tumpukan campuran,komponen,1,0.7578
3405,latih,15,PCB dan tumpukan campuran,komponen,1,0.7334
3406,latih,15,PCB dan tumpukan campuran,komponen,1,0.7462
3407,latih,15,PCB dan tumpukan campuran,komponen,1,0.7054
3408,latih,15,PCB dan tumpukan campuran,komponen,0,0.8563
3409,latih,15,PCB dan tumpukan campuran,komponen,1,0.7006
3410,latih,15,PCB dan tumpukan campuran,komponen,1,0.7126
3411,latih,15,PCB dan tumpukan campuran,komponen,1,0.661
3412,latih,15,PCB dan tumpukan campuran,komponen,1,0.7652
3413,latih,15,PCB dan tumpukan campuran,komponen,1,0.7123
3414,latih,15,PCB dan tumpukan campuran,komponen,1,0.7838
3415,latih,15,PCB dan tumpukan campuran,komponen,1,0.7491
3416,latih,15,PCB dan tumpukan campuran,komponen,1,0.6235
3417,latih,15,PCB dan tumpukan campuran,komponen,1,0.7649
3418,latih,0,Aki (baterai timbal-asam),baterai,1,0.7314
3419,latih,15,PCB dan tumpukan campuran,komponen,1,0.6421
3420,latih,15,PCB dan tumpukan campuran,komponen,1,0.6173
3421,latih,15,PCB dan tumpukan campuran,komponen,1,0.7865
3422,latih,15,PCB dan tumpukan campuran,komponen,1,0.7044
3423,latih,15,PCB dan tumpukan campuran,komponen,1,0.7185
3424,latih,15,PCB dan tumpukan campuran,komponen,1,0.7439
3425,latih,15,PCB dan tumpukan campuran,komponen,1,0.7778
3426,latih,15,PCB dan tumpukan campuran,komponen,1,0.7488
3427,latih,15,PCB dan tumpukan campuran,komponen,1,0.694
3428,latih,15,PCB dan tumpukan campuran,komponen,1,0.6237
3429,latih,15,PCB dan tumpukan campuran,komponen,1,0.9564
3430,latih,15,PCB dan tumpukan campuran,komponen,1,0.7148
3431,latih,15,PCB dan tumpukan campuran,komponen,1,0.7365
3432,latih,15,PCB dan tumpukan campuran,komponen,1,0.7232
3433,latih,15,PCB dan tumpukan campuran,komponen,1,0.713
3434,latih,15,PCB dan tumpukan campuran,komponen,1,0.6896
3435,latih,15,PCB dan tumpukan campuran,komponen,1,0.7361
3436,latih,15,PCB dan tumpukan campuran,komponen,1,0.8242
3437,latih,15,PCB dan tumpukan campuran,komponen,1,0.642
3438,latih,15,PCB dan tumpukan campuran,komponen,1,0.6322
3439,latih,15,PCB dan tumpukan campuran,komponen,1,0.71
3440,latih,15,PCB dan tumpukan campuran,komponen,1,0.5762
3441,latih,15,PCB dan tumpukan campuran,komponen,1,0.7978
3442,latih,15,PCB dan tumpukan campuran,komponen,1,0.7086
3443,latih,15,PCB dan tumpukan campuran,komponen,1,0.8129
3444,latih,15,PCB dan tumpukan campuran,komponen,1,0.858
3445,latih,15,PCB dan tumpukan campuran,komponen,1,0.6849
3446,latih,15,PCB dan tumpukan campuran,komponen,1,0.829
3447,latih,15,PCB dan tumpukan campuran,komponen,1,0.8325
3448,latih,15,PCB dan tumpukan campuran,komponen,1,0.7001
3449,latih,15,PCB dan tumpukan campuran,komponen,1,0.7583
3450,latih,15,PCB dan tumpukan campuran,komponen,1,0.7648
3451,latih,15,PCB dan tumpukan campuran,komponen,1,0.6747
3452,latih,15,PCB dan tumpukan campuran,komponen,1,0.6425
3453,latih,15,PCB dan tumpukan campuran,komponen,1,0.6192
3454,latih,15,PCB dan tumpukan campuran,komponen,1,0.7793
3455,latih,15,PCB dan tumpukan campuran,komponen,1,0.7617
3456,latih,15,PCB dan tumpukan campuran,komponen,1,0.6937
3457,latih,15,PCB dan tumpukan campuran,komponen,1,0.7816
3458,latih,15,PCB dan tumpukan campuran,komponen,1,0.6401
3459,latih,15,PCB dan tumpukan campuran,komponen,1,0.7498
3460,latih,15,PCB dan tumpukan campuran,komponen,1,0.6001
3461,latih,15,PCB dan tumpukan campuran,komponen,1,0.7042
3462,latih,15,PCB dan tumpukan campuran,komponen,1,0.7588
3463,latih,15,PCB dan tumpukan campuran,komponen,1,0.6811
3464,latih,15,PCB dan tumpukan campuran,komponen,1,0.6913
3465,latih,15,PCB dan tumpukan campuran,komponen,1,0.7117
3466,latih,15,PCB dan tumpukan campuran,komponen,1,0.6353
3467,latih,15,PCB dan tumpukan campuran,komponen,1,0.6055
3468,latih,15,PCB dan tumpukan campuran,komponen,1,0.6697
3469,latih,15,PCB dan tumpukan campuran,komponen,1,0.6527
3470,latih,15,PCB dan tumpukan campuran,komponen,1,0.7244
3471,latih,15,PCB dan tumpukan campuran,komponen,1,0.7991
3472,latih,15,PCB dan tumpukan campuran,komponen,1,0.6747
3473,latih,15,PCB dan tumpukan campuran,komponen,1,0.8578
3474,latih,15,PCB dan tumpukan campuran,komponen,1,0.682
3475,latih,15,PCB dan tumpukan campuran,komponen,1,0.5845
3476,latih,15,PCB dan tumpukan campuran,komponen,1,0.6406
3477,latih,15,PCB dan tumpukan campuran,komponen,1,0.6476
3478,latih,15,PCB dan tumpukan campuran,komponen,1,0.6982
3479,latih,15,PCB dan tumpukan campuran,komponen,1,0.7214
3480,latih,15,PCB dan tumpukan campuran,komponen,1,0.7087
3481,latih,15,PCB dan tumpukan campuran,komponen,1,0.7468
3482,latih,15,PCB dan tumpukan campuran,komponen,1,0.6508
3483,latih,15,PCB dan tumpukan campuran,komponen,1,0.7066
3484,latih,15,PCB dan tumpukan campuran,komponen,1,0.7127
3485,latih,15,PCB dan tumpukan campuran,komponen,1,0.7173
3486,latih,15,PCB dan tumpukan campuran,komponen,1,0.7404
3487,latih,15,PCB dan tumpukan campuran,komponen,1,0.7912
3488,latih,15,PCB dan tumpukan campuran,komponen,1,0.7148
3489,latih,15,PCB dan tumpukan campuran,komponen,1,0.7117
3490,latih,15,PCB dan tumpukan campuran,komponen,1,0.6474
3491,latih,15,PCB dan tumpukan campuran,komponen,1,0.6514
3492,latih,15,PCB dan tumpukan campuran,komponen,1,0.6255
3493,latih,15,PCB dan tumpukan campuran,komponen,1,0.6931
3494,latih,15,PCB dan tumpukan campuran,komponen,1,0.699
3495,latih,15,PCB dan tumpukan campuran,komponen,1,0.6878
3496,latih,15,PCB dan tumpukan campuran,komponen,1,0.6786
3497,latih,15,PCB dan tumpukan campuran,komponen,1,0.7007
3498,latih,15,PCB dan tumpukan campuran,komponen,1,0.7522
3499,latih,15,PCB dan tumpukan campuran,komponen,1,0.6975
3500,latih,0,Aki (baterai timbal-asam),baterai,1,0.614
3501,latih,15,PCB dan tumpukan campuran,komponen,1,0.684
3502,latih,15,PCB dan tumpukan campuran,komponen,1,0.7028
3503,latih,15,PCB dan tumpukan campuran,komponen,1,0.6647
3504,latih,15,PCB dan tumpukan campuran,komponen,1,0.6418
3505,latih,15,PCB dan tumpukan campuran,komponen,1,0.7314
3506,latih,15,PCB dan tumpukan campuran,komponen,1,0.7777
3507,latih,15,PCB dan tumpukan campuran,komponen,1,0.6213
3508,latih,15,PCB dan tumpukan campuran,komponen,1,0.6482
3509,latih,15,PCB dan tumpukan campuran,komponen,1,0.7138
3510,latih,15,PCB dan tumpukan campuran,komponen,1,0.7392
3511,latih,15,PCB dan tumpukan campuran,komponen,1,0.6515
3512,latih,15,PCB dan tumpukan campuran,komponen,1,0.6359
3513,latih,15,PCB dan tumpukan campuran,komponen,1,0.707
3514,latih,15,PCB dan tumpukan campuran,komponen,1,0.7487
3515,latih,15,PCB dan tumpukan campuran,komponen,0,0.7211
3516,latih,15,PCB dan tumpukan campuran,komponen,1,0.6434
3517,latih,15,PCB dan tumpukan campuran,komponen,1,0.7166
3518,latih,15,PCB dan tumpukan campuran,komponen,1,0.7658
3519,latih,15,PCB dan tumpukan campuran,komponen,1,0.6495
3520,latih,15,PCB dan tumpukan campuran,komponen,1,0.7145
3521,latih,15,PCB dan tumpukan campuran,komponen,1,0.6247
3522,latih,15,PCB dan tumpukan campuran,komponen,1,0.7282
3523,latih,15,PCB dan tumpukan campuran,komponen,1,0.7142
3524,latih,15,PCB dan tumpukan campuran,komponen,1,0.7552
3525,latih,15,PCB dan tumpukan campuran,komponen,1,0.7212
3526,latih,15,PCB dan tumpukan campuran,komponen,1,0.716
3527,latih,15,PCB dan tumpukan campuran,komponen,1,0.7271
3528,latih,15,PCB dan tumpukan campuran,komponen,1,0.6966
3529,latih,15,PCB dan tumpukan campuran,komponen,1,0.7366
3530,latih,15,PCB dan tumpukan campuran,komponen,1,0.6495
3531,latih,15,PCB dan tumpukan campuran,komponen,1,0.8398
3532,latih,15,PCB dan tumpukan campuran,komponen,1,0.6934
3533,latih,15,PCB dan tumpukan campuran,komponen,1,0.7344
3534,latih,15,PCB dan tumpukan campuran,komponen,1,0.7898
3535,latih,15,PCB dan tumpukan campuran,komponen,1,0.723
3536,latih,15,PCB dan tumpukan campuran,komponen,1,0.6846
3537,latih,15,PCB dan tumpukan campuran,komponen,1,0.7714
3538,latih,15,PCB dan tumpukan campuran,komponen,1,0.72
3539,latih,15,PCB dan tumpukan campuran,komponen,1,0.7983
3540,latih,15,PCB dan tumpukan campuran,komponen,1,0.826
3541,latih,15,PCB dan tumpukan campuran,komponen,1,0.7974
3542,latih,15,PCB dan tumpukan campuran,komponen,1,0.7044
3543,latih,15,PCB dan tumpukan campuran,komponen,1,0.6319
3544,latih,15,PCB dan tumpukan campuran,komponen,1,0.7679
3545,latih,15,PCB dan tumpukan campuran,komponen,1,0.766
3546,latih,15,PCB dan tumpukan campuran,komponen,1,0.7627
3547,latih,15,PCB dan tumpukan campuran,komponen,1,0.8233
3548,latih,15,PCB dan tumpukan campuran,komponen,1,0.8014
3549,latih,15,PCB dan tumpukan campuran,komponen,1,0.6834
3550,latih,15,PCB dan tumpukan campuran,komponen,1,0.8337
3551,latih,15,PCB dan tumpukan campuran,komponen,1,0.6995
3552,latih,15,PCB dan tumpukan campuran,komponen,1,0.6652
3553,latih,15,PCB dan tumpukan campuran,komponen,1,0.7381
3554,latih,15,PCB dan tumpukan campuran,komponen,1,0.7115
3555,latih,15,PCB dan tumpukan campuran,komponen,1,0.6679
3556,latih,15,PCB dan tumpukan campuran,komponen,1,0.7965
3557,latih,15,PCB dan tumpukan campuran,komponen,1,0.7539
3558,latih,15,PCB dan tumpukan campuran,komponen,1,0.7563
3559,latih,15,PCB dan tumpukan campuran,komponen,1,0.7498
3560,latih,15,PCB dan tumpukan campuran,komponen,1,0.709
3561,latih,15,PCB dan tumpukan campuran,komponen,1,0.747
3562,latih,15,PCB dan tumpukan campuran,komponen,1,0.715
3563,latih,15,PCB dan tumpukan campuran,komponen,1,0.7813
3564,latih,15,PCB dan tumpukan campuran,komponen,1,0.6978
3565,latih,15,PCB dan tumpukan campuran,komponen,1,0.6691
3566,latih,15,PCB dan tumpukan campuran,komponen,1,0.663
3567,latih,15,PCB dan tumpukan campuran,komponen,0,0.87
3568,latih,15,PCB dan tumpukan campuran,komponen,1,0.7755
3569,latih,15,PCB dan tumpukan campuran,komponen,1,0.7718
3570,latih,15,PCB dan tumpukan campuran,komponen,1,0.668
3571,latih,15,PCB dan tumpukan campuran,komponen,1,0.7289
3572,latih,15,PCB dan tumpukan campuran,komponen,1,0.7124
3573,latih,15,PCB dan tumpukan campuran,komponen,1,0.801
3574,latih,15,PCB dan tumpukan campuran,komponen,1,0.7473
3575,latih,15,PCB dan tumpukan campuran,komponen,1,0.6616
3576,latih,15,PCB dan tumpukan campuran,komponen,1,0.6862
3577,latih,15,PCB dan tumpukan campuran,komponen,1,0.6768
3578,latih,15,PCB dan tumpukan campuran,komponen,1,0.8314
3579,latih,15,PCB dan tumpukan campuran,komponen,1,0.7688
3580,latih,15,PCB dan tumpukan campuran,komponen,1,0.6955
3581,latih,15,PCB dan tumpukan campuran,komponen,1,0.8042
3582,latih,15,PCB dan tumpukan campuran,komponen,1,0.8165
3583,latih,15,PCB dan tumpukan campuran,komponen,1,0.6811
3584,latih,15,PCB dan tumpukan campuran,komponen,1,0.8465
3585,latih,15,PCB dan tumpukan campuran,komponen,1,0.7472
3586,latih,15,PCB dan tumpukan campuran,komponen,1,0.6403
3587,latih,15,PCB dan tumpukan campuran,komponen,0,1.0239
3588,latih,15,PCB dan tumpukan campuran,komponen,0,0.885
3589,latih,8,Mesin cuci front-load,besar,1,0.8381
3590,latih,6,Mesin cuci bukaan atas,besar,0,0.8393
3591,latih,7,TV/monitor layar datar,layar,0,0.8652
3592,latih,9,Laptop,layar,0,0.9024
3593,latih,15,PCB dan tumpukan campuran,komponen,0,0.9997
3594,latih,0,Aki (baterai timbal-asam),baterai,0,0.8297
3595,latih,15,PCB dan tumpukan campuran,komponen,1,0.712
3596,latih,15,PCB dan tumpukan campuran,komponen,1,0.7175
3597,latih,15,PCB dan tumpukan campuran,komponen,1,0.6453
3598,latih,15,PCB dan tumpukan campuran,komponen,1,0.7185
3599,latih,9,Laptop,layar,1,0.7706
3600,latih,0,Aki (baterai timbal-asam),baterai,1,0.709
3601,latih,15,PCB dan tumpukan campuran,komponen,1,0.7439
3602,latih,0,Aki (baterai timbal-asam),baterai,1,0.5962
3603,latih,15,PCB dan tumpukan campuran,komponen,0,0.9007
3604,uji,15,PCB dan tumpukan campuran,komponen,1,0.7589
3605,uji,9,Laptop,layar,1,0.5848
3606,uji,15,PCB dan tumpukan campuran,komponen,1,0.7043
3607,uji,0,Aki (baterai timbal-asam),baterai,1,0.9103
3608,uji,15,PCB dan tumpukan campuran,komponen,1,0.6964
3609,uji,15,PCB dan tumpukan campuran,komponen,0,0.9114
3610,uji,15,PCB dan tumpukan campuran,komponen,1,0.8065
3611,uji,9,Laptop,layar,1,0.6387
3612,uji,11,Microwave,kecil,1,0.522
3613,uji,14,Ponsel,ti,1,0.5426
3614,uji,0,Aki (baterai timbal-asam),baterai,1,0.6632
3615,uji,15,PCB dan tumpukan campuran,komponen,1,0.7351
3616,uji,10,Keyboard,ti,1,0.3309
3617,uji,12,Printer,ti,1,0.5068
3618,uji,2,Turntable,kecil,0,0.2416
3619,uji,4,Baterai ponsel/kamera,baterai,1,0.4477
3620,uji,11,Microwave,kecil,1,0.5427
3621,uji,4,Baterai ponsel/kamera,baterai,0,0.5547
3622,uji,7,TV/monitor layar datar,layar,0,0.8172
3623,uji,1,Baterai pack laptop,baterai,0,0.3041
3624,uji,11,Microwave,kecil,1,0.3486
3625,uji,10,Keyboard,ti,0,1.0105
3626,uji,9,Laptop,layar,1,0.3933
3627,uji,15,PCB dan tumpukan campuran,komponen,1,0.6418
3628,uji,15,PCB dan tumpukan campuran,komponen,1,0.6795
3629,uji,10,Keyboard,ti,1,0.5292
3630,uji,15,PCB dan tumpukan campuran,komponen,1,0.7028
3631,uji,4,Baterai ponsel/kamera,baterai,1,0.4074
3632,uji,15,PCB dan tumpukan campuran,komponen,1,0.6725
3633,uji,4,Baterai ponsel/kamera,baterai,0,0.6438
3634,uji,10,Keyboard,ti,1,0.4044
3635,uji,14,Ponsel,ti,1,0.543
3636,uji,12,Printer,ti,1,0.6063
3637,uji,0,Aki (baterai timbal-asam),baterai,1,0.6499
3638,uji,15,PCB dan tumpukan campuran,komponen,1,0.749
3639,uji,12,Printer,ti,1,0.5072
3640,uji,11,Microwave,kecil,1,0.3778
3641,uji,0,Aki (baterai timbal-asam),baterai,1,0.6908
3642,uji,1,Baterai pack laptop,baterai,0,0.1745
3643,uji,10,Keyboard,ti,1,0.5835
3644,uji,11,Microwave,kecil,1,0.2568
3645,uji,12,Printer,ti,1,0.4522
3646,uji,13,Mouse,ti,1,0.4399
3647,uji,5,Pemutar CD/radio,kecil,1,0.666
